sim,sampler,mcmc_iter,tau_current,running_tau,accepted_iteration_rate,accepted_row_update_rate
51,mcmc,2500,0.9141889558061677,1.021513754497924,1.0,0.8518533333333334
51,mcmc,2750,0.7947002811753038,1.0214431579991452,1.0,0.8508242424242424
51,mcmc,3000,0.917066958969328,1.021895361292117,1.0,0.8523111111111111
51,mcmc,3250,0.7829716329130577,1.0223612724353874,1.0,0.8522051282051282
51,mcmc,3500,1.0602824562847826,1.0219333910560613,1.0,0.852447619047619
51,mcmc,3750,1.0440452430632479,1.0216232489425898,1.0,0.8526666666666667
51,mcmc,4000,1.0917890168969757,1.0211317551341506,1.0,0.8529166666666667
51,mcmc,4250,0.8526227452555682,1.020066475122469,1.0,0.8531372549019608
51,mcmc,4500,0.9210667609018545,1.018946640294629,1.0,0.8529703703703704
51,mcmc,4750,0.9268968596950312,1.0194237849119427,1.0,0.8524771929824562
51,mcmc,5000,1.0442976894392957,1.020669416943843,1.0,0.8527666666666667
51,monte_carlo,250,0.849316308177111,1.0148783335874725,,
51,monte_carlo,500,1.0263197912244733,1.0250387231845552,,
51,monte_carlo,750,1.003392068810956,1.0245629718468183,,
51,monte_carlo,1000,1.0986914827062297,1.0232781831568953,,
51,monte_carlo,1250,1.1539658072463892,1.0216972319046267,,
51,monte_carlo,1500,0.8070860704344862,1.0220017852784182,,
51,monte_carlo,1750,1.244001460955834,1.022155272113791,,
51,monte_carlo,2000,1.0070177201426664,1.02165274329277,,
51,monte_carlo,2250,0.994823294454034,1.0226258833978261,,
51,monte_carlo,2500,0.9925199528086767,1.0229710901269706,,
51,monte_carlo,2750,1.0384804023090843,1.023315967292525,,
51,monte_carlo,3000,1.0528629667174256,1.0230508484796426,,
51,monte_carlo,3250,1.0686597338574064,1.022250545976111,,
51,monte_carlo,3500,1.0531267709867183,1.0227252376753193,,
51,monte_carlo,3750,1.1807419563734964,1.0221166192503408,,
51,monte_carlo,4000,1.128894620241841,1.0219194630828163,,
51,monte_carlo,4250,0.8437228818455504,1.0218905214975094,,
51,monte_carlo,4500,0.9629920776555847,1.0215046381181343,,
51,monte_carlo,4750,1.327056482947912,1.0215610657427487,,
51,monte_carlo,5000,0.835221515207811,1.0214040932599322,,
52,mcmc,250,1.2003548044659347,1.3601238845321064,1.0,0.8325333333333333
52,mcmc,500,1.2569155228161426,1.3508263874572501,1.0,0.8336666666666667
52,mcmc,750,1.505970152639162,1.3436496715702184,1.0,0.8369777777777778
52,mcmc,1000,1.528482324479203,1.336093677105813,1.0,0.8391
52,mcmc,1250,1.307283887112126,1.335181667766625,1.0,0.8379733333333333
52,mcmc,1500,1.2928887528434916,1.3337029526677042,1.0,0.8369777777777778
52,mcmc,1750,1.5245287200106858,1.3305108581423497,1.0,0.8375238095238096
52,mcmc,2000,1.2691751148621255,1.3232988902831115,1.0,0.8385833333333333
52,mcmc,2250,1.2970872750260698,1.3238947406054216,1.0,0.8389333333333333
52,mcmc,2500,1.2949079178511405,1.322800152560922,1.0,0.8400266666666667
52,mcmc,2750,1.259241161181839,1.321491480647317,1.0,0.8396848484848485
52,mcmc,3000,1.4973704758847481,1.3213164777248354,1.0,0.8397666666666667
52,mcmc,3250,1.4121189614878666,1.322598849517611,1.0,0.8392820512820512
52,mcmc,3500,1.1009530801204956,1.3222477542565485,1.0,0.8393142857142857
52,mcmc,3750,1.2876942286722017,1.3222808948481366,1.0,0.8397155555555555
52,mcmc,4000,1.439762805472678,1.3226977539629128,1.0,0.8403
52,mcmc,4250,1.2789073434178235,1.3223460173494406,1.0,0.8403529411764706
52,mcmc,4500,1.400972730092568,1.323991195158463,1.0,0.8406296296296296
52,mcmc,4750,1.3771812307125066,1.3236442738935028,1.0,0.8404771929824562
52,mcmc,5000,1.2937237542702231,1.3237513886119219,1.0,0.8401
52,monte_carlo,250,1.2134907644969586,1.3034248177331638,,
52,monte_carlo,500,1.5224976693443286,1.3165488785553983,,
52,monte_carlo,750,1.4287838151560817,1.3214480449998414,,
52,monte_carlo,1000,1.2156347327946393,1.3251158417332114,,
52,monte_carlo,1250,1.110103129079636,1.3283527041228358,,
52,monte_carlo,1500,1.2436313344377659,1.3305549285157343,,
52,monte_carlo,1750,1.3645858136736964,1.330506402308649,,
52,monte_carlo,2000,1.3813372331594849,1.3293875933700883,,
52,monte_carlo,2250,1.0411346085447342,1.3299475045261457,,
52,monte_carlo,2500,1.5315135013278427,1.329816799340463,,
52,monte_carlo,2750,1.1816046236523674,1.3300128292899795,,
52,monte_carlo,3000,1.4366125014142506,1.3303718970315994,,
52,monte_carlo,3250,1.486615312950874,1.3306607381785092,,
52,monte_carlo,3500,1.141859356737142,1.3299658122495477,,
52,monte_carlo,3750,1.3413884935442186,1.3307593746894417,,
52,monte_carlo,4000,1.3668296873254984,1.3302673001847614,,
52,monte_carlo,4250,1.3521414804031593,1.330614793005979,,
52,monte_carlo,4500,1.0874110649170354,1.3300801662348107,,
52,monte_carlo,4750,1.1440612585797478,1.330127431968852,,
52,monte_carlo,5000,1.0895475300428485,1.329959569932304,,
53,mcmc,250,0.6177974821849296,0.5426638602255948,1.0,0.8476
53,mcmc,500,0.7703142381860522,0.5431319170267765,1.0,0.8515333333333334
53,mcmc,750,0.5618008913559861,0.5339570328911301,1.0,0.8552444444444445
53,mcmc,1000,0.4358565049827326,0.5395318007410319,1.0,0.8566666666666667
53,mcmc,1250,0.7305014104551169,0.5470842740375008,1.0,0.85736
53,mcmc,1500,0.6214715466524359,0.5478711305228017,1.0,0.8565555555555555
53,mcmc,1750,0.5610152460489898,0.5420233339969331,1.0,0.8563428571428572
53,mcmc,2000,0.6715571973629753,0.5438791426984191,1.0,0.8559166666666667
53,mcmc,2250,0.630492391567615,0.5469281654834613,1.0,0.8564
53,mcmc,2500,0.7189869517191829,0.5443552107480698,1.0,0.85712
53,mcmc,2750,0.513523015167611,0.5452266162085935,1.0,0.8583151515151515
53,mcmc,3000,0.6431395813198193,0.5478739610314682,1.0,0.8590222222222222
53,mcmc,3250,0.7647456228027932,0.546508138269365,1.0,0.8592820512820513
53,mcmc,3500,0.8129620536383045,0.5450977872318354,1.0,0.8594761904761905
53,mcmc,3750,0.3498764747569592,0.5444058196259766,1.0,0.8595555555555555
53,mcmc,4000,0.4641949168283996,0.5424659849363449,1.0,0.8597
53,mcmc,4250,0.7672351009540666,0.5414732990850948,1.0,0.8591607843137254
53,mcmc,4500,0.2804686661205851,0.5407987895597554,1.0,0.8594
53,mcmc,4750,0.5267418141723076,0.5419450819264506,1.0,0.8600140350877193
53,mcmc,5000,0.572081049897621,0.541380529506941,1.0,0.8602933333333334
53,monte_carlo,250,0.6965386494444912,0.5459182641358485,,
53,monte_carlo,500,0.5041941042259538,0.54161403118966,,
53,monte_carlo,750,0.552515863661811,0.5444777668368015,,
53,monte_carlo,1000,0.7175135639434652,0.5410685641358052,,
53,monte_carlo,1250,0.570824823323879,0.5441055198474605,,
53,monte_carlo,1500,0.44744449257843616,0.5426812815626999,,
53,monte_carlo,1750,0.6368535693765618,0.5428289752561924,,
53,monte_carlo,2000,0.3789805048184869,0.5417627801954656,,
53,monte_carlo,2250,0.31840548711398187,0.5426897847718248,,
53,monte_carlo,2500,0.5551777572629761,0.5425535759344452,,
53,monte_carlo,2750,0.25228696178509696,0.5429501278106967,,
53,monte_carlo,3000,0.463775881760073,0.5441967055634895,,
53,monte_carlo,3250,0.5110309193658703,0.543457895880914,,
53,monte_carlo,3500,0.6524400377848077,0.542282524160955,,
53,monte_carlo,3750,0.6401984277749019,0.5423171437053366,,
53,monte_carlo,4000,0.4500124602376483,0.5418561298081559,,
53,monte_carlo,4250,0.40083168172775996,0.5412918076376696,,
53,monte_carlo,4500,0.594558260946258,0.5418272539526989,,
53,monte_carlo,4750,0.5106520068615653,0.5416351361010538,,
53,monte_carlo,5000,0.6541542354626689,0.5421811589467966,,
54,mcmc,250,1.0974785591476024,1.0995917920624432,1.0,0.8352
54,mcmc,500,1.0770058130511304,1.1062837350746915,1.0,0.8402
54,mcmc,750,0.9401971978944392,1.1116752698508587,1.0,0.8413777777777778
54,mcmc,1000,1.091835043254762,1.1051996512862725,1.0,0.8392666666666667
54,mcmc,1250,1.0537290468346763,1.1042308149564757,1.0,0.8398666666666667
54,mcmc,1500,1.2409345833923422,1.1033037247362059,1.0,0.8409333333333333
54,mcmc,1750,1.2294858442809797,1.1056991123871909,1.0,0.84
54,mcmc,2000,1.2471804408422174,1.1047565019179184,1.0,0.8404666666666667
54,mcmc,2250,1.1182929148938208,1.1060073636050662,1.0,0.8402666666666667
54,mcmc,2500,1.1128919048002917,1.1065512928010244,1.0,0.8405466666666667
54,mcmc,2750,0.9581330536830083,1.1064977696420608,1.0,0.8408969696969697
54,mcmc,3000,1.0826320348063097,1.1082708363809979,1.0,0.8413222222222222
54,mcmc,3250,1.2003145125839112,1.1086898905359228,1.0,0.841702564102564
54,mcmc,3500,0.9944938657363027,1.106751775899102,1.0,0.8411238095238095
54,mcmc,3750,1.084897812075359,1.1076411465336444,1.0,0.84088
54,mcmc,4000,1.0919366222348663,1.1075502121426795,1.0,0.8408416666666667
54,mcmc,4250,1.2568539685978941,1.1073360998110806,1.0,0.8412627450980392
54,mcmc,4500,1.0177981631658821,1.107062623349168,1.0,0.8410074074074074
54,mcmc,4750,1.1346258222250758,1.108415878977254,1.0,0.8414105263157895
54,mcmc,5000,1.1441735076609143,1.1077822878581687,1.0,0.8414533333333334
54,monte_carlo,250,1.1572860416568351,1.0906733393281596,,
54,monte_carlo,500,0.8660239591889092,1.0942016470845908,,
54,monte_carlo,750,1.0378738122826274,1.0990300925046057,,
54,monte_carlo,1000,0.936978261572464,1.101987591053811,,
54,monte_carlo,1250,1.232803072370547,1.1008200457156108,,
54,monte_carlo,1500,1.2508464324069,1.1047139609722318,,
54,monte_carlo,1750,0.9547899386114985,1.1053142548232373,,
54,monte_carlo,2000,1.1061082345224753,1.1065546097025016,,
54,monte_carlo,2250,1.221259428748627,1.1065985843869968,,
54,monte_carlo,2500,1.2576262096939328,1.1079333169427028,,
54,monte_carlo,2750,0.9739446158108317,1.1087484994866652,,
54,monte_carlo,3000,1.1672150213354298,1.1087645791790286,,
54,monte_carlo,3250,1.1143733948568655,1.1086457613755198,,
54,monte_carlo,3500,1.210887366605798,1.1082112108545066,,
54,monte_carlo,3750,1.1650974269983134,1.1074898545676017,,
54,monte_carlo,4000,1.1130569034882447,1.1072649564066317,,
54,monte_carlo,4250,1.0758151785945114,1.1074690314424993,,
54,monte_carlo,4500,1.0616309486179438,1.1071908805973918,,
54,monte_carlo,4750,1.0866537141990606,1.1072008607199102,,
54,monte_carlo,5000,0.9435794000963164,1.1072357618951847,,
55,mcmc,250,0.9551203521132532,1.0049991993046936,1.0,0.858
55,mcmc,500,0.816874955243723,0.9866297955505828,1.0,0.8592666666666666
55,mcmc,750,1.1324157124722614,0.996212586681243,1.0,0.8602222222222222
55,mcmc,1000,0.9525792539108001,0.993733028750404,1.0,0.8625333333333334
55,mcmc,1250,0.8279057377879152,0.9832895708528822,1.0,0.8628
55,mcmc,1500,1.1071439837420074,0.9837540548230702,1.0,0.8646222222222222
55,mcmc,1750,0.7733533244703021,0.9816201710150002,1.0,0.8655047619047619
55,mcmc,2000,1.0927550578545118,0.9803980224228414,1.0,0.86545
55,mcmc,2250,1.0668156905095392,0.9790824481787573,1.0,0.8658370370370371
55,mcmc,2500,0.6506852776831911,0.9786704152110256,1.0,0.8666666666666667
55,mcmc,2750,0.790598999922937,0.979258675382586,1.0,0.866230303030303
55,mcmc,3000,1.1999839917707995,0.9761168789024222,1.0,0.8663333333333333
55,mcmc,3250,0.9762738279516762,0.9749913444667369,1.0,0.8664102564102564
55,mcmc,3500,1.0513796327553881,0.9752344362338602,1.0,0.8666380952380952
55,mcmc,3750,0.9320572028870998,0.9742989481471263,1.0,0.8672177777777778
55,mcmc,4000,1.0280421293795055,0.9736442132713509,1.0,0.86725
55,mcmc,4250,0.8699671045599805,0.9751215327638073,1.0,0.8670039215686275
55,mcmc,4500,0.9372273656430451,0.9732043902983086,1.0,0.8669925925925926
55,mcmc,4750,0.9138784243838527,0.9737179347791245,1.0,0.8664280701754385
55,mcmc,5000,0.9730200913006141,0.9739913860499789,1.0,0.86624
55,monte_carlo,250,0.8862061151723057,0.9753812710652391,,
55,monte_carlo,500,0.8273368331371583,0.973166782152249,,
55,monte_carlo,750,0.9002136532730912,0.9707253058553105,,
55,monte_carlo,1000,0.8489883174517321,0.9764701495823218,,
55,monte_carlo,1250,0.7255723426436379,0.9739962848117811,,
55,monte_carlo,1500,0.9504999467042642,0.9771190397339709,,
55,monte_carlo,1750,0.8420376376685641,0.9785876680101192,,
55,monte_carlo,2000,1.1787964065783119,0.9788157614602186,,
55,monte_carlo,2250,1.2502755127792697,0.9783666738690894,,
55,monte_carlo,2500,0.8021940519828241,0.9774625123107741,,
55,monte_carlo,2750,1.0583113950018816,0.9772700483940968,,
55,monte_carlo,3000,1.1825765365028469,0.9768913647168621,,
55,monte_carlo,3250,0.905854725327581,0.9767221286569215,,
55,monte_carlo,3500,0.8647164265324703,0.9763492616326928,,
55,monte_carlo,3750,0.7358086692550443,0.9767509354499199,,
55,monte_carlo,4000,0.9361083287683202,0.9767579831505322,,
55,monte_carlo,4250,0.9186302316081011,0.9769107702605575,,
55,monte_carlo,4500,1.021746725606494,0.977512103407926,,
55,monte_carlo,4750,0.9767834688761295,0.9767379823066641,,
55,monte_carlo,5000,1.1102075699231384,0.9769958475196625,,
56,mcmc,250,1.3151039846831813,1.0818202458272101,1.0,0.8477333333333333
56,mcmc,500,0.9237510888522943,1.0949867165108849,1.0,0.8513333333333334
56,mcmc,750,0.9509300993277704,1.096259942520334,1.0,0.8482666666666666
56,mcmc,1000,1.0350601956272383,1.1014966662211787,1.0,0.848
56,mcmc,1250,0.950185554545213,1.1111755028043468,1.0,0.8466666666666667
56,mcmc,1500,0.9337140676603966,1.1153154250811443,1.0,0.8465777777777778
56,mcmc,1750,1.2904258320963828,1.1193844530055423,1.0,0.846152380952381
56,mcmc,2000,1.2049571888320543,1.1169719844577364,1.0,0.8469833333333333
56,mcmc,2250,1.3183772044816398,1.1168342967581881,1.0,0.8460888888888889
56,mcmc,2500,1.0761875183301743,1.1160228143713802,1.0,0.84596
56,mcmc,2750,1.3094805405065282,1.1155397204900752,1.0,0.8457818181818182
56,mcmc,3000,1.081305278618387,1.117580678272458,1.0,0.8464
56,mcmc,3250,1.1463642468183992,1.1188348913337585,1.0,0.846
56,mcmc,3500,1.3207666038449972,1.1190976918951616,1.0,0.8463904761904761
56,mcmc,3750,1.112300928483774,1.1200971792366767,1.0,0.8464088888888889
56,mcmc,4000,1.1236485423222555,1.119974841339559,1.0,0.8467083333333333
56,mcmc,4250,1.1821169827012878,1.120389955667736,1.0,0.8466901960784313
56,mcmc,4500,1.1116451582168214,1.121507530956095,1.0,0.8470074074074074
56,mcmc,4750,1.0208617262436963,1.1210683925060796,1.0,0.8466666666666667
56,mcmc,5000,1.280294054926101,1.1215587576365327,1.0,0.8464133333333334
56,monte_carlo,250,1.031293964799757,1.1351550260425416,,
56,monte_carlo,500,1.2946943743008068,1.1325116609282921,,
56,monte_carlo,750,1.2099525942080955,1.1347754594496176,,
56,monte_carlo,1000,1.2475349323763192,1.1310853020575244,,
56,monte_carlo,1250,1.1244565322336055,1.1304196850131882,,
56,monte_carlo,1500,1.2966097823738312,1.1298117733959112,,
56,monte_carlo,1750,1.35501486069196,1.12769713209486,,
56,monte_carlo,2000,1.2726005162383507,1.128108264038551,,
56,monte_carlo,2250,1.1814844499998332,1.1278744174689352,,
56,monte_carlo,2500,1.1020380174804334,1.1278189372950318,,
56,monte_carlo,2750,1.1807067804941938,1.126928627204514,,
56,monte_carlo,3000,1.260613721455081,1.126239100177148,,
56,monte_carlo,3250,1.1225162871329166,1.1267175850206654,,
56,monte_carlo,3500,1.137203834403274,1.127079168480519,,
56,monte_carlo,3750,0.9330789889337914,1.1265878572289623,,
56,monte_carlo,4000,0.9710918337085973,1.1266494350775882,,
56,monte_carlo,4250,1.2855943367582716,1.126732974491925,,
56,monte_carlo,4500,1.2216542991995352,1.1268397395876548,,
56,monte_carlo,4750,1.2359706645580342,1.1266327564482979,,
56,monte_carlo,5000,1.1620059557967033,1.1271408045591715,,
57,mcmc,250,0.6470022986749029,0.701824982085201,1.0,0.8266666666666667
57,mcmc,500,1.0142349190896698,0.710484617868122,1.0,0.8294
57,mcmc,750,0.5973432273360332,0.7173481584485951,1.0,0.8300888888888889
57,mcmc,1000,0.9448361105938499,0.718428327505493,1.0,0.8301333333333333
57,mcmc,1250,0.6943183900380803,0.7143856309021137,1.0,0.8311466666666667
57,mcmc,1500,0.6242799772772796,0.7130118086817822,1.0,0.8320222222222222
57,mcmc,1750,0.7608944731078938,0.7118048426328393,1.0,0.8321333333333333
57,mcmc,2000,0.9696538556584012,0.7136546756159902,1.0,0.8321666666666667
57,mcmc,2250,0.8691638521695091,0.7103952267585111,1.0,0.8322666666666667
57,mcmc,2500,0.7966337805146643,0.7100116417411254,1.0,0.8315733333333334
57,mcmc,2750,0.7536553569821061,0.7112808883087842,1.0,0.8314545454545454
57,mcmc,3000,0.7430231554957906,0.7116568861617322,1.0,0.8304
57,mcmc,3250,0.8784633774710114,0.712549987155845,1.0,0.8305538461538462
57,mcmc,3500,0.9178440793897521,0.7129448332304585,1.0,0.8306857142857142
57,mcmc,3750,0.9178929938002621,0.7152308456334469,1.0,0.8307911111111111
57,mcmc,4000,0.7899377423654749,0.7166717974212109,1.0,0.8307333333333333
57,mcmc,4250,0.6512729972702126,0.7168189917768908,1.0,0.8307529411764706
57,mcmc,4500,0.7578249473549739,0.7172874275477041,1.0,0.830837037037037
57,mcmc,4750,0.5728293084529155,0.7166142647443356,1.0,0.8308631578947369
57,mcmc,5000,0.6693090073003547,0.716029961475539,1.0,0.8303733333333333
57,monte_carlo,250,0.7170346644667941,0.7196160280803305,,
57,monte_carlo,500,0.6414393812396211,0.720321973447633,,
57,monte_carlo,750,0.7018056780230112,0.7195373936333374,,
57,monte_carlo,1000,0.812292249531674,0.7162198707218146,,
57,monte_carlo,1250,0.6729130752860925,0.7165401436561123,,
57,monte_carlo,1500,0.6678878100377605,0.7186453521660913,,
57,monte_carlo,1750,0.87919311645023,0.7174512716804298,,
57,monte_carlo,2000,0.8287061857039938,0.7162467226870968,,
57,monte_carlo,2250,0.682796723510337,0.7172216585951561,,
57,monte_carlo,2500,0.6959302540358355,0.7181123627862599,,
57,monte_carlo,2750,0.5991370396375502,0.7185223749979311,,
57,monte_carlo,3000,0.6753377188953632,0.7182583327794013,,
57,monte_carlo,3250,0.7394231526130978,0.718585586657254,,
57,monte_carlo,3500,0.6672327815863577,0.7178822240103245,,
57,monte_carlo,3750,0.6587924190715656,0.718276362054724,,
57,monte_carlo,4000,0.5391497377023012,0.7179727312259482,,
57,monte_carlo,4250,0.6324192988408049,0.7181171832620448,,
57,monte_carlo,4500,0.6461840514807419,0.7179415753439011,,
57,monte_carlo,4750,0.6144897551123958,0.7174977848600557,,
57,monte_carlo,5000,0.6335965791263369,0.7172660946064493,,
58,mcmc,250,0.896927600721464,1.1389762278467062,1.0,0.8350666666666666
58,mcmc,500,1.2736793925678347,1.1482020115860567,1.0,0.8409333333333333
58,mcmc,750,1.1458537487661196,1.1572117061575358,1.0,0.8437777777777777
58,mcmc,1000,1.1980954310166974,1.1590658111618728,1.0,0.8424333333333334
58,mcmc,1250,1.2901888782662843,1.1572863590967952,1.0,0.8417066666666667
58,mcmc,1500,1.1132426476300517,1.1580503498980872,1.0,0.8406888888888889
58,mcmc,1750,1.4589908002027943,1.160398281528034,1.0,0.8423047619047619
58,mcmc,2000,1.241716833974145,1.1574254901357515,1.0,0.8425666666666667
58,mcmc,2250,1.0485568916806542,1.1577075098536271,1.0,0.8429925925925926
58,mcmc,2500,0.756806747797526,1.1564015281120592,1.0,0.8435333333333334
58,mcmc,2750,0.9071069880302368,1.1557919387866504,1.0,0.8436363636363636
58,mcmc,3000,1.1636891639728697,1.1569823769183694,1.0,0.8439222222222222
58,mcmc,3250,1.2696252537901587,1.1574459290453285,1.0,0.8440923076923077
58,mcmc,3500,1.0291320175132785,1.1561386154812974,1.0,0.8446285714285714
58,mcmc,3750,1.0158796219621702,1.1548601478212974,1.0,0.8445955555555555
58,mcmc,4000,1.372732966637328,1.156542298729899,1.0,0.8443833333333334
58,mcmc,4250,1.3334177623147243,1.1575015106341056,1.0,0.8445254901960785
58,mcmc,4500,1.0609730540045843,1.1576659712411594,1.0,0.8446518518518519
58,mcmc,4750,1.1509012165993562,1.159035800855517,1.0,0.8445684210526315
58,mcmc,5000,1.0879802450052434,1.1580254481557613,1.0,0.84504
58,monte_carlo,250,1.0844499345759429,1.1728675394589738,,
58,monte_carlo,500,0.9511297595403007,1.1591626114530467,,
58,monte_carlo,750,1.2353737544683594,1.1603968674284453,,
58,monte_carlo,1000,0.9634547635115178,1.1614939225575238,,
58,monte_carlo,1250,1.1657084083072826,1.1598488494439836,,
58,monte_carlo,1500,1.1550217936033884,1.160464892848413,,
58,monte_carlo,1750,1.1432357455390223,1.1617333552150197,,
58,monte_carlo,2000,0.8898498723339898,1.1631886562997333,,
58,monte_carlo,2250,1.3749898600507153,1.1615981270747624,,
58,monte_carlo,2500,1.2437264529397414,1.161822834235993,,
58,monte_carlo,2750,1.1573719173324195,1.1627333739863073,,
58,monte_carlo,3000,1.3497837687886511,1.162051720882033,,
58,monte_carlo,3250,1.2724975425681133,1.1619866391427098,,
58,monte_carlo,3500,1.2333344056774977,1.1612911801167496,,
58,monte_carlo,3750,1.2733820868002497,1.1610092818085285,,
58,monte_carlo,4000,1.2780684623000012,1.1604242006582277,,
58,monte_carlo,4250,1.1989130820883906,1.1603330709317132,,
58,monte_carlo,4500,1.1398819483750096,1.1596468156004311,,
58,monte_carlo,4750,0.9833818788341435,1.1597279534593345,,
58,monte_carlo,5000,1.1944432986704916,1.1600488333054095,,
59,mcmc,250,1.0818249807580667,1.187127307912169,1.0,0.8457333333333333
59,mcmc,500,1.18433519969836,1.190590425640554,1.0,0.8495333333333334
59,mcmc,750,1.3451380329203872,1.1793620675603909,1.0,0.8515555555555555
59,mcmc,1000,1.2497046318223404,1.1868396864313722,1.0,0.8508666666666667
59,mcmc,1250,1.3813191591943976,1.1912804972865785,1.0,0.85048
59,mcmc,1500,1.2630287215431772,1.1896024231009728,1.0,0.8501555555555556
59,mcmc,1750,1.1409426664270053,1.1879729744832201,1.0,0.8500761904761904
59,mcmc,2000,1.1549155055781006,1.1864029888160648,1.0,0.8511833333333333
59,mcmc,2250,1.486967129377061,1.1867620886254888,1.0,0.8515851851851852
59,mcmc,2500,1.1560067004505952,1.1869168612316767,1.0,0.85188
59,mcmc,2750,1.0896305993556064,1.186161966674957,1.0,0.8524969696969696
59,mcmc,3000,1.3017670284511467,1.1877723607029513,1.0,0.8530555555555556
59,mcmc,3250,0.9484255413816827,1.185151475163229,1.0,0.8523897435897436
59,mcmc,3500,1.3296854173960093,1.1832636096638143,1.0,0.8518571428571429
59,mcmc,3750,1.3486415304340262,1.1833615488131068,1.0,0.8519022222222222
59,mcmc,4000,1.380523401148326,1.1840717496765396,1.0,0.85165
59,mcmc,4250,1.1308243371318714,1.1835842240516203,1.0,0.8513098039215686
59,mcmc,4500,1.397027944364039,1.183768576885301,1.0,0.8510592592592593
59,mcmc,4750,1.2013751063421043,1.182723985031712,1.0,0.8507087719298245
59,mcmc,5000,1.0512664559390281,1.1826683002857676,1.0,0.8506533333333334
59,monte_carlo,250,1.2739892285828887,1.1955691774477504,,
59,monte_carlo,500,1.113897815560643,1.1894189273054234,,
59,monte_carlo,750,0.9915821645898518,1.1873738263154474,,
59,monte_carlo,1000,1.3607540573004049,1.1903595202119843,,
59,monte_carlo,1250,1.4123519719983115,1.191113491524519,,
59,monte_carlo,1500,1.3013608315696605,1.1933384297683172,,
59,monte_carlo,1750,1.2499333051872905,1.192228977474426,,
59,monte_carlo,2000,1.13187538230146,1.191580009831478,,
59,monte_carlo,2250,1.1172350083982163,1.190059923462321,,
59,monte_carlo,2500,1.17294074106037,1.190114118694476,,
59,monte_carlo,2750,1.2397622641863009,1.1907938605939636,,
59,monte_carlo,3000,1.1656559908469877,1.1909628229668272,,
59,monte_carlo,3250,1.3097202026905634,1.1890011751850702,,
59,monte_carlo,3500,1.0394472433007673,1.187968918048447,,
59,monte_carlo,3750,1.160444670504698,1.1890455667511437,,
59,monte_carlo,4000,1.135163493738761,1.1881751925511554,,
59,monte_carlo,4250,1.20793199038678,1.187477796854435,,
59,monte_carlo,4500,1.1489079028046616,1.1863489042643967,,
59,monte_carlo,4750,0.9435001500713949,1.1873370080481958,,
59,monte_carlo,5000,0.9892009780391848,1.1866906247557147,,
60,mcmc,250,1.1125425309350354,0.8405141966013828,1.0,0.852
60,mcmc,500,0.7132555579274883,0.8455490171648875,1.0,0.8566
60,mcmc,750,0.951570684894912,0.8447822669659685,1.0,0.8552
60,mcmc,1000,0.9659033797874148,0.8465347886440576,1.0,0.8536333333333334
60,mcmc,1250,0.8711895219693278,0.8406869319046875,1.0,0.85456
60,mcmc,1500,0.9298383532132474,0.8384111757377665,1.0,0.8542444444444445
60,mcmc,1750,0.9390468797262193,0.8355081327701553,1.0,0.8543047619047619
60,mcmc,2000,1.0257861192317932,0.8308541405972363,1.0,0.8533333333333334
60,mcmc,2250,0.7772156844190257,0.8314349075172766,1.0,0.8537185185185185
60,mcmc,2500,1.0212537941990951,0.832819948504147,1.0,0.8540266666666667
60,mcmc,2750,0.8379223597098376,0.8327046600974525,1.0,0.8532848484848485
60,mcmc,3000,0.7115422743850626,0.8312490846400244,1.0,0.8535222222222222
60,mcmc,3250,0.8658233756983074,0.8307031354998803,1.0,0.8532307692307692
60,mcmc,3500,0.8981828145850577,0.8330758446308079,1.0,0.8530285714285715
60,mcmc,3750,0.7692380090617835,0.8328666766342842,1.0,0.8531644444444444
60,mcmc,4000,0.7337128539811322,0.8327549230087725,1.0,0.8529083333333334
60,mcmc,4250,0.6379037292069436,0.8320459108700985,1.0,0.8527529411764706
60,mcmc,4500,1.0397057043565878,0.8329729377808781,1.0,0.8528148148148148
60,mcmc,4750,1.016135738432385,0.8328424295584642,1.0,0.8525403508771929
60,mcmc,5000,0.7748779830884731,0.8337052700569789,1.0,0.8525933333333333
60,monte_carlo,250,0.8709859944613845,0.8282441935550368,,
60,monte_carlo,500,0.7330096815942925,0.8339871550834281,,
60,monte_carlo,750,0.9084187871999085,0.8328142253807685,,
60,monte_carlo,1000,0.7380591114298288,0.8330751825008621,,
60,monte_carlo,1250,0.7918380822464085,0.8303854568474021,,
60,monte_carlo,1500,0.7840793593713695,0.8319634744465434,,
60,monte_carlo,1750,0.6661533777458027,0.8330090098863044,,
60,monte_carlo,2000,0.9507873797059289,0.8343527759481923,,
60,monte_carlo,2250,0.7662628429322401,0.8338949205376431,,
60,monte_carlo,2500,0.8145289315334454,0.834921297467235,,
60,monte_carlo,2750,0.6832965163307277,0.8341810551829882,,
60,monte_carlo,3000,0.7424808904937997,0.8347690579298543,,
60,monte_carlo,3250,0.6617613243301683,0.8345239747571214,,
60,monte_carlo,3500,0.8138011631253068,0.8337599356378996,,
60,monte_carlo,3750,0.8640033998318125,0.834666327369251,,
60,monte_carlo,4000,0.7499079961875652,0.833920097988397,,
60,monte_carlo,4250,0.8380769786124256,0.8334267418562924,,
60,monte_carlo,4500,0.66357654947485,0.8326287543730383,,
60,monte_carlo,4750,0.7787357192125065,0.8329487075980261,,
60,monte_carlo,5000,0.882690981155614,0.8335794547526236,,
61,mcmc,250,0.7105842402843021,0.7601088348597166,1.0,0.8482666666666666
